pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,583,43,61,41997,42000,212,9,10,728.175195,715.421063,0.017515,240.011,14242,0
1,2,581,61,72,42000,41997,270,9,10,908.963174,897.908642,0.012162,240.005,12321,1
1,3,591,71,78,41565,42000,302,9,10,1129.674872,989.363973,0.124205,240.005,1,1
1,4,581,82,70,39249,41993,308,9,10,1200.018212,995.879185,0.170113,240.011,1,0
1,5,583,70,41,41993,41991,226,9,10,1408.664191,1357.594293,0.036254,240.007,942,1
1,6,591,44,87,44302,41965,266,9,10,1633.992967,1429.264142,0.125294,240.008,1,0
1,7,593,87,31,41965,41996,240,9,10,1094.362138,999.599846,0.086591,240.021,1090,0
1,8,584,31,33,41996,41970,132,9,10,811.721160,739.393833,0.089104,240.002,1415,1
1,9,593,26,29,39553,41999,114,2,10,678.068466,678.068466,0.000000,7.796,31,0
1,10,591,29,15,41999,41730,92,9,10,1081.299013,1044.810856,0.033745,240.002,40365,0
1,11,588,15,17,41730,41381,68,2,10,1028.487464,1028.487464,0.000000,222.623,101937,1
1,12,584,11,2,39131,24855,30,2,5,462.160936,462.160936,0.000000,2.062,3282,1
2,1,583,43,62,41997,42432,214,9,10,725.631943,711.779486,0.019090,240.006,7215,0
2,2,581,62,67,42432,44316,262,2,10,876.023111,876.023111,0.000000,96.736,12772,0
2,3,591,67,82,44316,39249,302,9,10,1088.037237,1002.378604,0.078728,240.077,1,1
2,4,581,97,67,39306,39682,332,9,10,1138.927987,1109.824450,0.025553,240.356,1,0
2,5,583,67,45,39682,44493,228,9,10,1482.288575,1319.940235,0.109525,240.008,5,0
2,6,591,45,87,44493,41965,268,9,10,101639.131117,1390.458679,0.986320,240.007,1,0
2,7,593,87,38,41965,44413,254,9,10,1206.485044,1139.804500,0.055268,240.011,2,0
2,8,584,39,26,44778,39553,134,9,10,870.534327,737.067744,0.153316,240.011,2423,0
2,9,593,26,28,39553,41634,112,2,10,674.608933,674.608933,0.000000,7.459,90,1
2,10,591,24,21,36824,43980,94,9,10,1070.892414,1023.617184,0.044146,240.002,46698,0
2,11,588,21,10,43980,27563,66,2,10,976.320020,976.320020,0.000000,3.643,926,0
2,12,584,10,3,27563,36423,30,2,3,462.160936,462.160936,0.000000,1.215,1190,0
3,1,583,42,63,41945,42484,214,9,9,725.631948,711.438555,0.019560,240.005,10333,0
3,2,581,63,52,42484,44259,234,9,10,771.449274,763.108007,0.010812,240.006,37625,0
3,3,591,52,97,44259,39306,302,9,10,1193.947832,994.800281,0.166798,240.010,1,0
